state,crop,crop_equivalent_low,crop_equivalent_kg_person_year,crop_equivalent_high
34. Taraba,Sorghum,9.909448868032722,9.909448868032722,9.909448868032722
34. Taraba,Soybean,0.16727977942336422,0.16727977942336422,0.16727977942336422
34. Taraba,Sweet potato,8.290814617811204,8.290814617811204,8.290814617811204
34. Taraba,Wheat,0,0,0
34. Taraba,Yam,23.491010831471144,23.491010831471144,23.491010831471144
35. Yobe,Cassava,36.68013366671554,38.515647144743205,41.178492981300664
35. Yobe,Cocoyam,0.036833350454333745,0.036833350454333745,0.036833350454333745
35. Yobe,Cowpea,8.974902494756876,8.974902494756876,8.974902494756876
35. Yobe,Groundnut,0.2432056344244187,0.2582390072247768,0.2732723800251349
35. Yobe,Maize,23.58310993603994,25.604519359129075,28.07513087623802
35. Yobe,Millet,19.282224817446973,19.282224817446973,19.282224817446973
35. Yobe,Plantain,0.00774974383897624,0.00774974383897624,0.00774974383897624
35. Yobe,Potato,0.17634566668640422,0.17634566668640422,0.17634566668640422
35. Yobe,Rice,18.09403123953424,18.09403123953424,18.09403123953424
35. Yobe,Sorghum,30.998827782057116,30.998827782057116,30.998827782057116
35. Yobe,Soybean,0.26189140598290467,0.26189140598290467,0.26189140598290467
35. Yobe,Sweet potato,2.433891746174756,2.433891746174756,2.433891746174756
35. Yobe,Wheat,0.6039995832457808,0.6756605507495176,0.7114910345013858
35. Yobe,Yam,2.765380970510065,2.7774034187470065,2.7922311049059014
36. Zamfara,Cassava,74.45441800555648,80.07449060979457,88.5045995161517
36. Zamfara,Cocoyam,0.03796980573064655,0.03796980573064655,0.03796980573064655
36. Zamfara,Cowpea,8.462731361918998,8.462731361918998,8.462731361918998
36. Zamfara,Groundnut,2.0749521986991475,2.126932628156579,2.17891305761401
36. Zamfara,Maize,10.546611814855197,10.736991804708094,10.963599343483303
36. Zamfara,Millet,26.786211596674516,26.786211596674516,26.786211596674516
36. Zamfara,Plantain,0,0,0
36. Zamfara,Potato,0.22283899337470742,0.22283899337470742,0.22283899337470742
36. Zamfara,Rice,33.70296284702763,33.70296284702763,33.70296284702763
36. Zamfara,Sorghum,50.125625602094935,50.125625602094935,50.125625602094935
36. Zamfara,Soybean,9.567719276217547,9.567719276217547,9.567719276217547
36. Zamfara,Sweet potato,11.21411033808955,11.21411033808955,11.21411033808955
36. Zamfara,Wheat,0,0,0
36. Zamfara,Yam,8.107120339378245,8.107120339378245,8.107120339378245
37. FCT,Cassava,48.891526044351046,59.36811038822323,74.6867783690417
37. FCT,Cocoyam,0.19879714726116407,0.19879714726116407,0.19879714726116407
37. FCT,Cowpea,13.478116082864705,13.478116082864705,13.478116082864705
37. FCT,Groundnut,2.00407669390337,2.069063519746827,2.134050345590284
37. FCT,Maize,18.81454523333782,20.187116025410067,21.81679853618201
37. FCT,Millet,3.11638220802702,3.11638220802702,3.11638220802702
37. FCT,Plantain,6.724738837041686,6.724738837041686,6.724738837041686
37. FCT,Potato,9.823932922282063,9.823932922282063,9.823932922282063
37. FCT,Rice,38.81956906934425,38.81956906934425,38.81956906934425
37. FCT,Sorghum,9.705099476626554,9.705099476626554,9.705099476626554
37. FCT,Soybean,0.47035455925611286,0.47035455925611286,0.47035455925611286
37. FCT,Sweet potato,9.06771829829488,9.06771829829488,9.06771829829488
37. FCT,Wheat,1.5399642878336037,1.7226719152036924,1.8140257288887367
37. FCT,Yam,50.806955591908206,51.51059188914711,52.378409989075074
4. Anambra,Cassava,79.6754500584553,97.94544333286353,125.28438521448696
4. Anambra,Cocoyam,7.807106372346044,7.807106372346044,7.807106372346044
4. Anambra,Cowpea,9.100732386431684,9.100732386431684,9.100732386431684
4. Anambra,Groundnut,1.2714526685157514,1.3430007527232095,1.4145488369306678
4. Anambra,Maize,6.610816157103785,7.05211015822967,7.500979882832249
4. Anambra,Millet,0,0,0
4. Anambra,Plantain,4.132500375637767,4.132500375637767,4.132500375637767
4. Anambra,Potato,0.024628002145614183,0.024628002145614183,0.024628002145614183
4. Anambra,Rice,27.453414865109856,27.453414865109856,27.453414865109856
4. Anambra,Sorghum,0,0,0
4. Anambra,Soybean,0.17856347734518027,0.17856347734518027,0.17856347734518027
4. Anambra,Sweet potato,4.654766895585096,4.654766895585096,4.654766895585096
4. Anambra,Wheat,0.40220256738719,0.4499215160602465,0.4737809903967747
4. Anambra,Yam,35.805461318000226,35.805461318000226,35.805461318000226
5. Bauchi,Cassava,74.4763624066335,75.11551658134836,75.96907702093269
5. Bauchi,Cocoyam,0,0,0
5. Bauchi,Cowpea,10.184367854260355,10.184367854260355,10.184367854260355
5. Bauchi,Groundnut,0.8537157534031132,0.8667189946863959,0.8797222359696786
5. Bauchi,Maize,20.27837719826154,21.11511025467133,22.13406424941841
5. Bauchi,Millet,28.79628744651944,28.79628744651944,28.79628744651944
5. Bauchi,Plantain,0.04081283548649004,0.04081283548649004,0.04081283548649004
5. Bauchi,Potato,0.3034028829753577,0.3034028829753577,0.3034028829753577
5. Bauchi,Rice,21.299152532357127,21.299152532357127,21.299152532357127
5. Bauchi,Sorghum,53.10547953463338,53.10547953463338,53.10547953463338
5. Bauchi,Soybean,1.2059182184516835,1.2059182184516835,1.2059182184516835
5. Bauchi,Sweet potato,5.019978190313042,5.019978190313042,5.019978190313042
5. Bauchi,Wheat,0.16207354782134276,0.1813026128170953,0.19091714531497156
5. Bauchi,Yam,3.394966473788202,3.40059537736563,3.4075376917777906
6. Bayelsa,Cassava,187.74306385177678,238.28382244058415,314.09279936915647
6. Bayelsa,Cocoyam,2.0364432829743015,2.0364432829743015,2.0364432829743015
6. Bayelsa,Cowpea,14.275140223943684,14.275140223943684,14.275140223943684
6. Bayelsa,Groundnut,19.487584213633877,20.75588884004812,22.024193466462364
6. Bayelsa,Maize,1.4855340141253817,1.540706681113364,1.5958793481013465
6. Bayelsa,Millet,0,0,0
6. Bayelsa,Plantain,17.50369721675327,17.50369721675327,17.50369721675327
6. Bayelsa,Potato,0,0,0
6. Bayelsa,Rice,22.634969203610538,22.634969203610538,22.634969203610538
6. Bayelsa,Sorghum,0,0,0
6. Bayelsa,Soybean,0,0,0
6. Bayelsa,Sweet potato,7.360333265197579,7.360333265197579,7.360333265197579
6. Bayelsa,Wheat,0,0,0
6. Bayelsa,Yam,40.762022822972114,40.762022822972114,40.762022822972114
7. Benue,Cassava,99.1028215492858,112.49328427701401,131.48420916837156
7. Benue,Cocoyam,0,0,0
7. Benue,Cowpea,7.936551726796936,7.936551726796936,7.936551726796936
7. Benue,Groundnut,1.8886791081344838,2.011107684626567,2.1335362611186506
7. Benue,Maize,18.678039498315066,20.0668627096294,21.61158969822205
7. Benue,Millet,0.6574885690856642,0.6574885690856642,0.6574885690856642
7. Benue,Plantain,0.8584352999600867,0.8584352999600867,0.8584352999600867
7. Benue,Potato,0,0,0
7. Benue,Rice,20.403427898054737,20.403427898054737,20.403427898054737
7. Benue,Sorghum,11.045033280823777,11.045033280823777,11.045033280823777
7. Benue,Soybean,0.6613591216343396,0.6613591216343396,0.6613591216343396
7. Benue,Sweet potato,10.845288325270895,10.845288325270895,10.845288325270895
7. Benue,Wheat,0.28649550610056584,0.32048649834978554,0.33748199447439536
7. Benue,Yam,140.43817597652347,142.959434534009,146.0689867549078
8. Borno,Cassava,45.93355999564603,50.064228345589065,56.05776361654705
8. Borno,Cocoyam,0.1088856405785533,0.1088856405785533,0.1088856405785533
8. Borno,Cowpea,4.964282479698036,4.964282479698036,4.964282479698036
8. Borno,Groundnut,1.345590037162729,1.3766832903383845,1.4077765435140401
8. Borno,Maize,25.795306642094992,27.798466103187273,30.239927373862503
8. Borno,Millet,5.022670678968091,5.022670678968091,5.022670678968091
8. Borno,Plantain,0,0,0
8. Borno,Potato,0.4138719246711831,0.4138719246711831,0.4138719246711831
8. Borno,Rice,17.575169043668264,17.575169043668264,17.575169043668264
8. Borno,Sorghum,11.245842037573686,11.245842037573686,11.245842037573686
8. Borno,Soybean,0.31607487636298276,0.31607487636298276,0.31607487636298276
8. Borno,Sweet potato,2.762799065649642,2.762799065649642,2.762799065649642
8. Borno,Wheat,0.3480953648306615,0.3893948148953163,0.4100445399276436
8. Borno,Yam,4.464094168294406,4.464094168294406,4.464094168294406
9. Cross River,Cassava,171.5624296724573,218.42308963479843,288.7101745104931
9. Cross River,Cocoyam,4.275683765720426,4.275683765720426,4.275683765720426
9. Cross River,Cowpea,13.078457250213155,13.078457250213155,13.078457250213155
9. Cross River,Groundnut,1.24613373441418,1.2882934998053053,1.3304532651964307
9. Cross River,Maize,3.736853111439798,3.957078626825649,4.177304142211499
9. Cross River,Millet,3.908602185048456,3.908602185048456,3.908602185048456
9. Cross River,Plantain,33.8000811508277,33.8000811508277,33.8000811508277
9. Cross River,Potato,0,0,0
9. Cross River,Rice,20.171885380217567,20.171885380217567,20.171885380217567
9. Cross River,Sorghum,0.08294086832600528,0.08294086832600528,0.08294086832600528
9. Cross River,Soybean,0,0,0
9. Cross River,Sweet potato,4.91403210202626,4.91403210202626,4.91403210202626
9. Cross River,Wheat,0,0,0
9. Cross River,Yam,41.69499383217195,41.69499383217195,41.69499383217195
